student_id,day,1st_preference,2nd_preference,3rd_preference,priority
S899,wed,UIDesign,TapDance,CodingBootcamp,medium
S899,thu,Pottery,AppDesign,ClimateChange,medium
S900,mon,RoboticsClub,SurvivalSkills,SpanishClub,medium
S900,tue,Soccer,CreativeWriting,Meditation,medium
S900,wed,Theater,Zumba,CostumeDesign,medium
S900,thu,Animation,Dance,AIClub,medium
S901,mon,Swimming,Coding,Storytelling,medium
S901,tue,AIClub,Breakdancing,SurvivalSkills,medium
S901,wed,Music,ScienceClub,Poetry,medium
S901,thu,Skating,Football,WebDevelopment,medium
S902,mon,CyberSecurity,Mindfulness,BoardGames,medium
S902,tue,Art,Debate,Storytelling,medium
S902,wed,SpaceExploration,SurvivalSkills,Theater,medium
S902,thu,Theater,Music,mediumDPrinting,medium
S903,mon,CreativeArts,mediumDPrinting,Origami,medium
S903,tue,Zumba,Robotics,Storytelling,medium
S903,wed,CodingBootcamp,Zumba,Entrepreneurship,medium
S903,thu,Tennis,AppDesign,FilmProduction,medium
S904,mon,PublicSpeaking,LeadershipWorkshop,BiologyResearch,medium
S904,tue,Storytelling,Coding,DronePiloting,medium
S904,wed,ChemistryLab,Theater,DronePiloting,medium
S904,thu,SpanishClub,DataScience,AIClub,medium
S905,mon,SocialMediaMarketing,Swimming,Skating,medium
S905,tue,mediumDPrinting,ScienceClub,DronePiloting,medium
S905,wed,SpanishClub,FirstAid,CyberSecurity,medium
S905,thu,RoboticsClub,Storytelling,Dance,medium
S906,mon,TapDance,Art,CostumeDesign,medium
S906,tue,WildlifeConservation,WebDevelopment,BiologyResearch,medium
S906,wed,Soccer,Painting,Skating,medium
S906,thu,PhysicsExperiments,LeadershipWorkshop,DataScience,medium
S907,mon,Volleyball,Chess,UXDesign,medium
S907,tue,UIDesign,Debate,mediumDPrinting,medium
S907,wed,WebDevelopment,Dance,Cycling,medium
S907,thu,Meditation,Football,UIDesign,medium
S908,mon,CreativeArts,UIDesign,Painting,medium
S908,tue,Poetry,SurvivalSkills,Zumba,medium
S908,wed,TapDance,Mindfulness,SelfDefense,medium
S908,thu,Coding,AppDesign,Mindfulness,medium
S909,mon,DigitalMarketing,Skating,Football,medium
S909,tue,ScienceClub,Chess,ChessClub,medium
S909,wed,SpaceExploration,ScienceClub,Cycling,medium
S909,thu,Theater,Weightlifting,ScienceClub,medium
S910,mon,SpaceExploration,Robotics,CreativeWriting,medium
S910,tue,Soccer,ChemistryLab,WildlifeConservation,medium
S910,wed,Football,Pottery,SocialMediaMarketing,medium
S910,thu,SoundEngineering,Painting,Volleyball,medium
S911,mon,Parkour,Pottery,Volleyball,medium
S911,tue,Singing,SelfDefense,Breakdancing,medium
S911,wed,WebDevelopment,SocialMediaMarketing,Weightlifting,medium
S911,thu,PublicSpeaking,Hockey,ClimateChange,medium
S912,mon,UIDesign,Painting,ChemistryLab,medium
S912,tue,FirstAid,AppDesign,DJing,medium
S912,wed,DronePiloting,RoboticsClub,Weightlifting,medium
S912,thu,Weightlifting,Soccer,Football,medium
S913,mon,PublicSpeaking,Volleyball,MathClub,medium
S913,tue,CodingBootcamp,Breakdancing,Dance,medium
S913,wed,PhysicsExperiments,WildlifeConservation,UXDesign,medium
S913,thu,Singing,PhysicsExperiments,SurvivalSkills,medium
S914,mon,UXDesign,BiologyResearch,Weightlifting,medium
S914,tue,PublicSpeaking,Coding,SelfDefense,medium
S914,wed,CreativeArts,CodingBootcamp,Debate,medium
S914,thu,LeadershipWorkshop,mediumDPrinting,Soccer,medium
S915,mon,PublicSpeaking,SocialMediaMarketing,Entrepreneurship,medium
S915,tue,BoardGames,PublicSpeaking,Debate,medium
S915,wed,AppDesign,CostumeDesign,Hockey,medium
S915,thu,AppDesign,DJing,Coding,medium
S916,mon,SpanishClub,SpaceExploration,CodingBootcamp,medium
S916,tue,BoardGames,Singing,SoundEngineering,medium
S916,wed,Mindfulness,Volleyball,CodingBootcamp,medium
S916,thu,CreativeWriting,CyberSecurity,CostumeDesign,medium
S917,mon,Breakdancing,PuzzleSolving,mediumDPrinting,medium
S917,tue,WebDevelopment,SurvivalSkills,SpanishClub,medium
S917,wed,DataScience,SoundEngineering,Cycling,medium
S917,thu,Parkour,Storytelling,PublicSpeaking,medium
S918,mon,Dance,TapDance,RoboticsClub,medium
S918,tue,Football,RoboticsClub,Swimming,medium
S918,wed,Parkour,PhysicsExperiments,LeadershipWorkshop,medium
S918,thu,SurvivalSkills,Skating,Debate,medium
S919,mon,Photography,Volleyball,RoboticsClub,medium
S919,tue,SurvivalSkills,SpanishClub,WebDevelopment,medium
S919,wed,ChessClub,PuzzleSolving,mediumDPrinting,medium
S919,thu,CostumeDesign,Mindfulness,MathClub,medium
S920,mon,CostumeDesign,AIClub,CodingBootcamp,medium
S920,tue,CreativeArts,Football,DataScience,medium
S920,wed,AppDesign,SoundEngineering,ChessClub,medium
S920,thu,Music,AIClub,DJing,medium
S921,mon,ChessClub,Volleyball,Entrepreneurship,medium
S921,tue,Painting,Soccer,TapDance,medium
S921,wed,Tennis,UXDesign,Storytelling,medium
S921,thu,Origami,ChemistryLab,Cycling,medium
S922,mon,Music,mediumDPrinting,AppDesign,medium
S922,tue,Skating,WildlifeConservation,ChemistryLab,medium
S922,wed,LeadershipWorkshop,Chess,mediumDPrinting,medium
S922,thu,ClimateChange,Astronomy,WebDevelopment,medium
S923,mon,ScienceClub,CodingBootcamp,UXDesign,medium
S923,tue,SocialMediaMarketing,SpaceExploration,CreativeArts,medium
S923,wed,SocialMediaMarketing,Breakdancing,WildlifeConservation,medium
S923,thu,WebDevelopment,DramaClub,WildlifeConservation,medium
S924,mon,Astronomy,RoboticsClub,Theater,medium
S924,tue,Theater,Weightlifting,SpaceExploration,medium
S924,wed,Dance,WildlifeConservation,AppDesign,medium
S924,thu,AIClub,Dance,DronePiloting,medium
S925,mon,Pottery,Cycling,Origami,medium
S925,tue,Singing,Origami,Entrepreneurship,medium
S925,wed,DJing,Robotics,Weightlifting,medium
S925,thu,UXDesign,Zumba,ScienceClub,medium
S926,mon,Meditation,mediumDPrinting,Mindfulness,medium
S926,tue,Storytelling,Cycling,Animation,medium
S926,wed,SpaceExploration,ChemistryLab,TapDance,medium
S926,thu,Photography,Zumba,BiologyResearch,medium
S927,mon,Hockey,DronePiloting,ClimateChange,medium
S927,tue,ClimateChange,Music,Skating,medium
S927,wed,PuzzleSolving,Theater,Swimming,medium
S927,thu,Tennis,DigitalMarketing,CreativeWriting,medium
S928,mon,Breakdancing,Parkour,SelfDefense,medium
S928,tue,Chess,Meditation,PublicSpeaking,medium
S928,wed,Photography,CreativeArts,Hockey,medium
S928,thu,Meditation,LeadershipWorkshop,DigitalMarketing,medium
S929,mon,AIClub,Animation,Weightlifting,medium
S929,tue,DJing,SurvivalSkills,Art,medium
S929,wed,Poetry,Zumba,BoardGames,medium
S929,thu,Painting,ScienceClub,CodingBootcamp,medium
S930,mon,SpanishClub,BiologyResearch,Theater,medium
S930,tue,Coding,LeadershipWorkshop,Storytelling,medium
S930,wed,DigitalMarketing,Soccer,PublicSpeaking,medium
S930,thu,Cycling,SelfDefense,Coding,medium
S931,mon,Swimming,Volleyball,SurvivalSkills,medium
S931,tue,DigitalMarketing,AIClub,CreativeArts,medium
S931,wed,DramaClub,Animation,Zumba,medium
S931,thu,SpanishClub,PublicSpeaking,Origami,medium
S932,mon,UIDesign,Parkour,Singing,medium
S932,tue,PhysicsExperiments,Weightlifting,Storytelling,medium
S932,wed,RoboticsClub,CreativeWriting,DronePiloting,medium
S932,thu,ChessClub,SpaceExploration,Painting,medium
S933,mon,WildlifeConservation,Dance,UXDesign,medium
S933,tue,CostumeDesign,UXDesign,Mindfulness,medium
S933,wed,PublicSpeaking,Cycling,DJing,medium
S933,thu,Origami,ClimateChange,Photography,medium
S934,mon,Animation,DigitalMarketing,SurvivalSkills,medium
S934,tue,Skating,CodingBootcamp,SelfDefense,medium
S934,wed,ChemistryLab,Debate,Storytelling,medium
S934,thu,Entrepreneurship,PuzzleSolving,CreativeArts,medium
S935,mon,SocialMediaMarketing,Zumba,SelfDefense,medium
S935,tue,Art,DigitalMarketing,FilmProduction,medium
S935,wed,mediumDPrinting,DJing,SocialMediaMarketing,medium
S935,thu,WildlifeConservation,Zumba,Astronomy,medium
S936,mon,Coding,Swimming,Mindfulness,medium
S936,tue,RoboticsClub,Chess,UIDesign,medium
S936,wed,Coding,Music,Astronomy,medium
S936,thu,Pottery,TapDance,Music,medium
S937,mon,Singing,Music,DataScience,medium
S937,tue,CodingBootcamp,BoardGames,Dance,medium
S937,wed,Poetry,Cycling,CodingBootcamp,medium
S937,thu,UXDesign,Parkour,Weightlifting,medium
S938,mon,FirstAid,WebDevelopment,Parkour,medium
S938,tue,LeadershipWorkshop,mediumDPrinting,DramaClub,medium
S938,wed,DataScience,Theater,WebDevelopment,medium
S938,thu,UXDesign,LeadershipWorkshop,ChessClub,medium
S939,mon,CyberSecurity,Painting,Volleyball,medium
S939,tue,FirstAid,ScienceClub,Astronomy,medium
S939,wed,Volleyball,FirstAid,Zumba,medium
S939,thu,Astronomy,FilmProduction,Debate,medium
S940,mon,Art,Dance,SoundEngineering,medium
S940,tue,Hockey,PuzzleSolving,Weightlifting,medium
S940,wed,Singing,Cycling,BiologyResearch,medium
S940,thu,DigitalMarketing,Tennis,ClimateChange,medium
S941,mon,WebDevelopment,CreativeWriting,Painting,medium
S941,tue,DJing,SurvivalSkills,Singing,medium
S941,wed,Pottery,MathClub,BoardGames,medium
S941,thu,Zumba,Skating,UXDesign,medium
S942,mon,Debate,Volleyball,MathClub,medium
S942,tue,Chess,Skating,DramaClub,medium
S942,wed,Dance,LeadershipWorkshop,Debate,medium
S942,thu,Meditation,Parkour,SpaceExploration,medium
S943,mon,Skating,Soccer,Mindfulness,medium
S943,tue,SurvivalSkills,ClimateChange,Poetry,medium
S943,wed,CodingBootcamp,SelfDefense,Robotics,medium
S943,thu,Weightlifting,CostumeDesign,CyberSecurity,medium
S944,mon,Hockey,CyberSecurity,Pottery,medium
S944,tue,AIClub,Coding,CodingBootcamp,medium
S944,wed,Singing,CreativeWriting,ChessClub,medium
S944,thu,DramaClub,SoundEngineering,SelfDefense,medium
S945,mon,CostumeDesign,BoardGames,UXDesign,medium
S945,tue,CostumeDesign,MathClub,Coding,medium
S945,wed,Art,Poetry,PublicSpeaking,medium
S945,thu,Photography,DigitalMarketing,SurvivalSkills,medium
S946,mon,AIClub,CodingBootcamp,ChemistryLab,medium
S946,tue,ScienceClub,Cycling,Astronomy,medium
S946,wed,Astronomy,Tennis,LeadershipWorkshop,medium
S946,thu,DataScience,PuzzleSolving,LeadershipWorkshop,medium
S947,mon,Storytelling,RoboticsClub,Art,medium
S947,tue,SoundEngineering,Tennis,UXDesign,medium
S947,wed,Chess,Volleyball,mediumDPrinting,medium
S947,thu,SurvivalSkills,Debate,SelfDefense,medium
S948,mon,PuzzleSolving,CreativeWriting,UXDesign,medium
S948,tue,WildlifeConservation,SocialMediaMarketing,LeadershipWorkshop,medium
S948,wed,SocialMediaMarketing,DataScience,CyberSecurity,medium
S948,thu,SoundEngineering,AIClub,PuzzleSolving,medium
S949,mon,SoundEngineering,ChemistryLab,CostumeDesign,medium
S949,tue,Cycling,Art,Debate,medium
S949,wed,Football,CreativeArts,Photography,medium
S949,thu,Swimming,AIClub,Mindfulness,medium
S950,mon,Photography,SurvivalSkills,SelfDefense,medium
S950,tue,Soccer,DataScience,Animation,medium
S950,wed,Poetry,LeadershipWorkshop,WildlifeConservation,medium
S950,thu,Animation,Pottery,Tennis,medium
S951,mon,Origami,CreativeWriting,DigitalMarketing,medium
S951,tue,Chess,BoardGames,WildlifeConservation,medium
S951,wed,DataScience,SocialMediaMarketing,Animation,medium
S951,thu,Entrepreneurship,SpanishClub,Pottery,medium
S952,mon,Dance,DJing,mediumDPrinting,medium
S952,tue,Singing,MathClub,Photography,medium
S952,wed,RoboticsClub,Music,mediumDPrinting,medium
S952,thu,WebDevelopment,CostumeDesign,CreativeWriting,medium
S953,mon,UXDesign,Parkour,CodingBootcamp,medium
S953,tue,Cycling,Zumba,Entrepreneurship,medium
S953,wed,Breakdancing,ChemistryLab,DataScience,medium
S953,thu,Photography,Cycling,Chess,medium
S954,mon,Swimming,Football,MathClub,medium
S954,tue,Robotics,PublicSpeaking,AppDesign,medium
S954,wed,Parkour,Poetry,Origami,medium
S954,thu,Football,LeadershipWorkshop,FirstAid,medium
S955,mon,Chess,LeadershipWorkshop,Dance,medium
S955,tue,SoundEngineering,SocialMediaMarketing,Weightlifting,medium
S955,wed,ClimateChange,Breakdancing,Swimming,medium
S955,thu,Origami,Meditation,Painting,medium
S956,mon,ChessClub,Mindfulness,Theater,medium
S956,tue,WildlifeConservation,Theater,RoboticsClub,medium
S956,wed,Painting,Music,CreativeWriting,medium
S956,thu,Cycling,Parkour,Animation,medium
S957,mon,DJing,Dance,Pottery,medium
S957,tue,LeadershipWorkshop,Zumba,MathClub,medium
S957,wed,Music,LeadershipWorkshop,Singing,medium
S957,thu,CreativeArts,PuzzleSolving,Entrepreneurship,medium
S958,mon,AppDesign,Music,Debate,medium
S958,tue,mediumDPrinting,Astronomy,FilmProduction,medium
S958,wed,UXDesign,SurvivalSkills,Parkour,medium
S958,thu,AppDesign,Zumba,Art,medium
S959,mon,LeadershipWorkshop,Volleyball,DramaClub,medium
S959,tue,Meditation,Astronomy,Cycling,medium
S959,wed,ChessClub,RoboticsClub,Painting,medium
S959,thu,FirstAid,CostumeDesign,Poetry,medium
S960,mon,CyberSecurity,Poetry,Chess,medium
S960,tue,PublicSpeaking,Entrepreneurship,Painting,medium
S960,wed,Entrepreneurship,Astronomy,LeadershipWorkshop,medium
S960,thu,DigitalMarketing,AIClub,SocialMediaMarketing,medium
S961,mon,DronePiloting,ChessClub,PuzzleSolving,medium
S961,tue,Music,Cycling,Tennis,medium
S961,wed,CyberSecurity,Singing,Origami,medium
S961,thu,Robotics,RoboticsClub,Zumba,medium
S962,mon,RoboticsClub,mediumDPrinting,AIClub,medium
S962,tue,CostumeDesign,CreativeArts,Hockey,medium
S962,wed,DronePiloting,ScienceClub,TapDance,medium
S962,thu,AppDesign,Storytelling,Astronomy,medium
S963,mon,LeadershipWorkshop,SoundEngineering,PublicSpeaking,medium
S963,tue,CostumeDesign,RoboticsClub,Parkour,medium
S963,wed,CostumeDesign,MathClub,CodingBootcamp,medium
S963,thu,ClimateChange,DramaClub,Debate,medium
S964,mon,CodingBootcamp,SpaceExploration,Mindfulness,medium
S964,tue,DramaClub,Meditation,RoboticsClub,medium
S964,wed,Photography,DigitalMarketing,AIClub,medium
S964,thu,Debate,Swimming,PublicSpeaking,medium
S965,mon,Meditation,Debate,DronePiloting,medium
S965,tue,SoundEngineering,Tennis,PhysicsExperiments,medium
S965,wed,Debate,CreativeArts,Weightlifting,medium
S965,thu,Breakdancing,Astronomy,SurvivalSkills,medium
S966,mon,Cycling,WebDevelopment,DigitalMarketing,medium
S966,tue,SoundEngineering,CostumeDesign,TapDance,medium
S966,wed,Skating,DigitalMarketing,UXDesign,medium
S966,thu,Coding,Dance,TapDance,medium
S967,mon,Animation,Swimming,SelfDefense,medium
S967,tue,WildlifeConservation,CreativeArts,Parkour,medium
S967,wed,SelfDefense,Weightlifting,Breakdancing,medium
S967,thu,Volleyball,Dance,Animation,medium
S968,mon,Origami,TapDance,Storytelling,medium
S968,tue,Entrepreneurship,PuzzleSolving,DigitalMarketing,medium
S968,wed,Skating,PuzzleSolving,Robotics,medium
S968,thu,SpanishClub,Poetry,SurvivalSkills,medium
S969,mon,DronePiloting,Painting,Breakdancing,medium
S969,tue,Parkour,Weightlifting,SoundEngineering,medium
S969,wed,BiologyResearch,LeadershipWorkshop,Dance,medium
S969,thu,Theater,Music,Skating,medium
S970,mon,AppDesign,mediumDPrinting,Meditation,medium
S970,tue,Singing,DJing,PublicSpeaking,medium
S970,wed,DigitalMarketing,Dance,Cycling,medium
S970,thu,CyberSecurity,Zumba,WildlifeConservation,medium
S971,mon,AppDesign,Pottery,Weightlifting,medium
S971,tue,Cycling,DramaClub,Mindfulness,medium
S971,wed,CostumeDesign,CodingBootcamp,SpanishClub,medium
S971,thu,Theater,Coding,BoardGames,medium
S972,mon,Pottery,PuzzleSolving,SocialMediaMarketing,medium
S972,tue,Swimming,Art,UIDesign,medium
S972,wed,ClimateChange,ChemistryLab,PhysicsExperiments,medium
S972,thu,Swimming,Poetry,Pottery,medium
S973,mon,CreativeWriting,WildlifeConservation,Origami,medium
S973,tue,mediumDPrinting,Art,Skating,medium
S973,wed,SoundEngineering,Coding,Theater,medium
S973,thu,Animation,Volleyball,SpanishClub,medium
S974,mon,SocialMediaMarketing,DJing,Hockey,medium
S974,tue,Animation,ScienceClub,Robotics,medium
S974,wed,DramaClub,Soccer,SocialMediaMarketing,medium
S974,thu,Chess,Pottery,Mindfulness,medium
S975,mon,mediumDPrinting,Origami,Animation,medium
S975,tue,UXDesign,LeadershipWorkshop,Tennis,medium
S975,wed,Origami,RoboticsClub,DramaClub,medium
S975,thu,ChessClub,Coding,Art,medium
S976,mon,Skating,SocialMediaMarketing,Weightlifting,medium
S976,tue,Hockey,Poetry,Entrepreneurship,medium
S976,wed,SpaceExploration,Swimming,PuzzleSolving,medium
S976,thu,DataScience,Pottery,Hockey,medium
S977,mon,Swimming,PhysicsExperiments,Hockey,medium
S977,tue,WebDevelopment,WildlifeConservation,BoardGames,medium
S977,wed,FilmProduction,CodingBootcamp,Weightlifting,medium
S977,thu,DataScience,WebDevelopment,Entrepreneurship,medium
S978,mon,Astronomy,PhysicsExperiments,ClimateChange,medium
S978,tue,ScienceClub,Singing,Robotics,medium
S978,wed,DramaClub,DataScience,ChemistryLab,medium
S978,thu,SpanishClub,Skating,DronePiloting,medium
S979,mon,Animation,Swimming,DataScience,medium
S979,tue,ChessClub,BiologyResearch,mediumDPrinting,medium
S979,wed,Soccer,CodingBootcamp,DramaClub,medium
S979,thu,PuzzleSolving,SelfDefense,Painting,medium
S980,mon,Hockey,Pottery,MathClub,medium
S980,tue,Zumba,CodingBootcamp,Theater,medium
S980,wed,ChemistryLab,AIClub,SurvivalSkills,medium
S980,thu,Art,mediumDPrinting,AIClub,medium
S981,mon,Robotics,LeadershipWorkshop,Origami,medium
S981,tue,CodingBootcamp,CostumeDesign,SpaceExploration,medium
S981,wed,Hockey,SpanishClub,Poetry,medium
S981,thu,Debate,Robotics,PublicSpeaking,medium
S982,mon,ClimateChange,CyberSecurity,Weightlifting,medium
S982,tue,Soccer,Animation,CreativeArts,medium
S982,wed,FirstAid,Hockey,SpanishClub,medium
S982,thu,Meditation,ChemistryLab,SpaceExploration,medium
S983,mon,Weightlifting,ClimateChange,BoardGames,medium
S983,tue,BoardGames,Parkour,Skating,medium
S983,wed,Zumba,Animation,Debate,medium
S983,thu,Painting,Mindfulness,FirstAid,medium
S984,mon,PublicSpeaking,Coding,Poetry,medium
S984,tue,Astronomy,mediumDPrinting,Animation,medium
S984,wed,Art,BoardGames,WebDevelopment,medium
S984,thu,Parkour,SelfDefense,MathClub,medium
S985,mon,Animation,Swimming,CodingBootcamp,medium
S985,tue,Pottery,RoboticsClub,Tennis,medium
S985,wed,DronePiloting,BiologyResearch,Football,medium
S985,thu,PublicSpeaking,Origami,CostumeDesign,medium
S986,mon,PuzzleSolving,LeadershipWorkshop,CreativeArts,medium
S986,tue,ChemistryLab,Cycling,DramaClub,medium
S986,wed,WebDevelopment,ClimateChange,PhysicsExperiments,medium
S986,thu,UXDesign,Astronomy,Chess,medium
S987,mon,Theater,Parkour,TapDance,medium
S987,tue,TapDance,ChemistryLab,Volleyball,medium
S987,wed,Mindfulness,SurvivalSkills,Coding,medium
S987,thu,PhysicsExperiments,FirstAid,Art,medium
S988,mon,PublicSpeaking,DronePiloting,Skating,medium
S988,tue,Animation,Meditation,Coding,medium
S988,wed,BoardGames,ChemistryLab,Hockey,medium
S988,thu,Skating,DataScience,CodingBootcamp,medium
S989,mon,Mindfulness,WildlifeConservation,UXDesign,medium
S989,tue,Cycling,Pottery,SpanishClub,medium
S989,wed,AppDesign,Dance,PhysicsExperiments,medium
S989,thu,AIClub,Skating,Theater,medium
S990,mon,Coding,Poetry,SoundEngineering,medium
S990,tue,SpanishClub,Debate,PublicSpeaking,medium
S990,wed,Hockey,MathClub,Zumba,medium
S990,thu,Poetry,SpaceExploration,TapDance,medium
S991,mon,SocialMediaMarketing,ChemistryLab,DronePiloting,medium
S991,tue,RoboticsClub,Mindfulness,CreativeWriting,medium
S991,wed,CostumeDesign,Astronomy,PublicSpeaking,medium
S991,thu,Dance,SpaceExploration,Meditation,medium
S992,mon,DronePiloting,WildlifeConservation,UXDesign,medium
S992,tue,DramaClub,Football,DigitalMarketing,medium
S992,wed,Football,DronePiloting,Pottery,medium
S992,thu,ChessClub,UIDesign,PuzzleSolving,medium
S993,mon,Origami,Volleyball,SpaceExploration,medium
S993,tue,Zumba,ChessClub,SurvivalSkills,medium
S993,wed,BoardGames,FirstAid,Skating,medium
S993,thu,UIDesign,Painting,DramaClub,medium
S994,mon,FirstAid,SpanishClub,Singing,medium
S994,tue,mediumDPrinting,MathClub,UIDesign,medium
